srcYear,srcStateName,srcMonth,Food grains allocated,Ration cards issued,Transaction for ration cards,Aadhaar authenticated Transactions,Aadhaar authenticated Transactions (%),ePoS (Electronic Point of Sale system) distribution of food grains,Manual distribution of food grains,Distribution of food grains,YearCode,Year,MonthCode,Month
2022-2023,Andaman & Nicobar Islands,Apr-22,332.7,16795,15912,14412,90.57,346.86,0,346.86,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Odisha,Apr-22,179926.06,9313438,9027702,7915501,87.68,174833.48,0,174833.48,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Gujarat,Apr-22,198288.02,7386262,6904662,6716990,97.28,175925.25,0,175925.25,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Jharkhand,Apr-22,144959.47,5944537,6028149,5390930,89.43,138116.74,0,138116.74,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,West Bengal,Apr-22,330516.44,53569034,13554732,13041598,96.21,304370.56,182.14,304552.7,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Haryana,Apr-22,66250,2700279,4824750,4824750,100,59817.08,0,59817.08,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Haryana,Apr-22,66250,2700279,4824750,4824750,100,59817.08,0,59817.08,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Uttar Pradesh,Apr-22,811798.34,36153726,33593678,33459888,99.6,781676.82,5.48,781682.29,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Karnataka,Apr-22,217403,11515438,10788073,10788073,100,205269.92,156.86,205426.78,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Jammu And Kashmir,Apr-22,39798.05,1639876,1491107,1356291,90.96,33572.1,0,33572.1,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Uttarakhand,Apr-22,33454.8,1411789,1062941,255520,24.04,25076.13,7191.19,32267.32,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Kerala,Apr-22,85459.89,3970740,3985682,3721437,93.37,80621.91,54.68,80676.58,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Meghalaya,Apr-22,10800.27,421509,368637,20168,5.47,10303.43,1621.03,11924.46,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Goa,Apr-22,2856.63,143053,134802,130067,96.49,2803.95,0,2803.95,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Maharashtra,Apr-22,383766,15371406,13194401,13194401,100,313576.8,0,313576.8,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Meghalaya,Apr-22,10800.27,421509,368637,20168,5.47,10303.43,1621.03,11924.46,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Delhi,Apr-22,37572.75,1781035,1585502,1585502,100,37698.05,0,37698.05,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Delhi,Apr-22,37572.75,1781035,1585502,1585502,100,37698.05,0,37698.05,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Mizoram,Apr-22,3827.96,166094,163287,115272,70.59,3849.71,0,3849.71,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Karnataka,Apr-22,217403,11515438,10788073,10788073,100,205269.92,156.86,205426.78,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Nagaland,Apr-22,7632.11,304626,267526,60660,22.67,5477.36,0,5477.36,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Daman & Diu,Apr-22,451.98,60171,50954,50954,100,1255.78,0,1255.78,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Gujarat,Apr-22,198288.02,7386262,6904662,6716990,97.28,175925.25,0,175925.25,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Daman & Diu,Apr-22,451.98,60171,50954,50954,100,1255.78,0,1255.78,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Odisha,Apr-22,179926.06,9313438,9027702,7915501,87.68,174833.48,0,174833.48,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Rajasthan,Apr-22,232631,10456660,9752892,9752735,100,214131.57,0,214131.57,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2022-2023,Tripura,Apr-22,13761.1,595911,590354,586777,99.39,13264.25,0,13264.25,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022"
2023-2024,Jharkhand,Apr-23,144959.47,6062417,5788127,5599150,96.74,136327.93,0,136327.93,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Haryana,Apr-23,66250,3186994,4035756,4035756,100,59983.46,0,59983.46,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Odisha,Apr-23,179926.06,9291071,8537528,7671480,89.86,174849.46,0,174849.46,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Jammu And Kashmir,Apr-23,39798.05,1656660,1541708,1445614,93.77,34824.14,0,34824.14,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Uttarakhand,Apr-23,33454.8,1386986,1085578,957348,88.19,25812.55,215.17,26027.72,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Mizoram,Apr-23,3827.96,169489,166827,138560,83.06,3920.1,0,3920.1,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Arunachal Pradesh,Apr-23,4677.46,180490,152505,0,0,4064.67,0,4064.67,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Bihar,Apr-23,457821.73,18859850,17027952,17003495,99.86,434050.23,0,434050.23,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Karnataka,Apr-23,217403,11384785,10575885,10575881,100,204953.22,82.24,205035.46,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Maharashtra,Apr-23,383766,15592180,14649244,14499255,98.98,338911.21,0,338911.21,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Sikkim,Apr-23,2197.94,97192,65337,64900,99.33,1570.09,0,1570.09,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Assam,Apr-23,135479.33,5576313,4850914,4826951,99.51,97847.82,0,97847.82,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Odisha,Apr-23,179926.06,9291071,8537528,7671480,89.86,174849.46,0,174849.46,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Tripura,Apr-23,13761.1,601431,658208,654594,99.45,13328.61,0,13328.61,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Telangana,Apr-23,108004.23,5465838,4755665,4755665,100,100389.38,120.62,100510,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Kerala,Apr-23,85459.89,4144358,4193663,3814079,90.95,80115.58,10.13,80125.71,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Tamil Nadu,Apr-23,202114.13,11463566,11910629,11440077,96.05,201661.85,0,201661.85,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Andhra Pradesh,Apr-23,154148.03,9027256,8377975,8377975,100,144439.44,0,144439.44,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Gujarat,Apr-23,198288.02,7598593,6764106,6713394,99.25,175320.86,0,175320.86,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,West Bengal,Apr-23,330516.44,0,13795914,13707631,99.36,405437.48,0,405437.48,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Rajasthan,Apr-23,232631,10664149,9901809,9901752,100,215922.03,0,215922.03,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Madhya Pradesh,Apr-23,297039.11,12481324,11363345,10908104,95.99,265927.37,0,265927.37,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Nagaland,Apr-23,7632.11,322873,279384,64175,22.97,5778.98,0,5778.98,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Andaman & Nicobar Islands,Apr-23,332.7,16701,15588,14877,95.44,343.04,0,343.04,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Sikkim,Apr-23,2197.94,97192,65337,64900,99.33,1570.09,0,1570.09,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Tamil Nadu,Apr-23,202114.13,11463566,11910629,11440077,96.05,201661.85,0,201661.85,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Bihar,Apr-23,457821.73,18859850,17027952,17003495,99.86,434050.23,0,434050.23,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Rajasthan,Apr-23,232631,10664149,9901809,9901752,100,215922.03,0,215922.03,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Assam,Apr-23,135479.33,5576313,4850914,4826951,99.51,97847.82,0,97847.82,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Arunachal Pradesh,Apr-23,4677.46,180490,152505,0,0,4064.67,0,4064.67,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Andhra Pradesh,Apr-23,154148.03,9027256,8377975,8377975,100,144439.44,0,144439.44,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Ladakh,Apr-23,0,29097,26085,10702,41.03,643.53,0,643.53,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Andaman & Nicobar Islands,Apr-23,332.7,16701,15588,14877,95.44,343.04,0,343.04,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,West Bengal,Apr-23,330516.44,0,13795914,13707631,99.36,405437.48,0,405437.48,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Uttar Pradesh,Apr-23,811798.34,36085735,33525742,33403103,99.63,784340.39,0,784340.39,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Uttarakhand,Apr-23,33454.8,1386986,1085578,957348,88.19,25812.55,215.17,26027.72,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Tripura,Apr-23,13761.1,601431,658208,654594,99.45,13328.61,0,13328.61,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Daman & Diu,Apr-23,451.98,50864,51850,51850,100,1291.56,0,1291.56,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Meghalaya,Apr-23,10800.27,421582,362820,52275,14.41,10127.73,32.41,10160.14,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Telangana,Apr-23,108004.23,5465838,4755665,4755665,100,100389.38,120.62,100510,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Delhi,Apr-23,37572.75,1784383,1998810,1998800,100,42440.66,0,42440.66,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Goa,Apr-23,2856.63,132443,119473,114627,95.94,2532.43,0,2532.43,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Uttar Pradesh,Apr-23,811798.34,36085735,33525742,33403103,99.63,784340.39,0,784340.39,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Nagaland,Apr-23,7632.11,322873,279384,64175,22.97,5778.98,0,5778.98,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Mizoram,Apr-23,3827.96,169489,166827,138560,83.06,3920.1,0,3920.1,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Meghalaya,Apr-23,10800.27,421582,362820,52275,14.41,10127.73,32.41,10160.14,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Maharashtra,Apr-23,383766,15592180,14649244,14499255,98.98,338911.21,0,338911.21,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Madhya Pradesh,Apr-23,297039.11,12481324,11363345,10908104,95.99,265927.37,0,265927.37,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Ladakh,Apr-23,0,29097,26085,10702,41.03,643.53,0,643.53,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Kerala,Apr-23,85459.89,4144358,4193663,3814079,90.95,80115.58,10.13,80125.71,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Karnataka,Apr-23,217403,11384785,10575885,10575881,100,204953.22,82.24,205035.46,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Jharkhand,Apr-23,144959.47,6062417,5788127,5599150,96.74,136327.93,0,136327.93,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Jammu And Kashmir,Apr-23,39798.05,1656660,1541708,1445614,93.77,34824.14,0,34824.14,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Haryana,Apr-23,66250,3186994,4035756,4035756,100,59983.46,0,59983.46,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Gujarat,Apr-23,198288.02,7598593,6764106,6713394,99.25,175320.86,0,175320.86,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Goa,Apr-23,2856.63,132443,119473,114627,95.94,2532.43,0,2532.43,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Delhi,Apr-23,37572.75,1784383,1998810,1998800,100,42440.66,0,42440.66,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2023-2024,Daman & Diu,Apr-23,451.98,50864,51850,51850,100,1291.56,0,1291.56,2023,"Calendar Year (Jan - Dec), 2023",202304,"April, 2023"
2017-18,ASSAM,Aug-17,135479.33,180390,0,0,0,0,4306.26,4306.26,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,MIZORAM,Aug-17,3827.96,35071,0,0,0,0,1048.64,1048.64,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,JHARKHAND,Aug-17,144959.47,5634536,6703050,4243650,63.31,861.12,0,861.12,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,HARYANA,Aug-17,66250,2092707,3593108,2386544,66.42,28.88,0,28.88,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,DADRA & NAGAR HAVELI,Aug-17,928.95,33546,30470,14825,48.65,750.19,0,750.19,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,CHHATTISGARH,Aug-17,115338,5334093,6134455,883468,14.4,109.55,0,109.55,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,KERALA,Aug-17,85459.89,318314,0,0,0,0,8135.37,8135.37,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,GOA,Aug-17,2856.63,138359,208,102,49.04,0.12,0,0.12,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,ODISHA,Aug-17,179926.06,253792,36963,16842,45.56,0,0,0,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,BIHAR,Aug-17,457821.73,24619,159,0,0,0,0,0,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,DELHI,Aug-17,37572.75,0,0,0,0,0.19,0,0.19,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,GUJARAT,Aug-17,198288.02,6405388,15344986,9783006,63.75,135.73,0,135.73,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,KARNATAKA,Aug-17,217403,10471158,23237619,15491746,66.67,189.38,0,189.38,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,SIKKIM,Aug-17,2197.94,96682,0,0,0,0,0,0,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,HIMACHAL PRADESH,Aug-17,16857.47,683242,0,0,0,0,0,0,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,ANDHRA PRADESH,Aug-17,154148.03,9621253,25995845,17315878,66.61,142.88,0,142.88,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2017-18,TELANGANA,Aug-17,108004.23,5020803,4799397,3199598,66.67,41.36,0,41.36,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2018-19,MIZORAM,Aug-18,3827.96,146020,0,0,0,0,4137.59,4137.59,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,TAMIL NADU,Aug-18,202114.13,10013150,10111871,0,0,193185.67,0,193185.67,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,HARYANA,Aug-18,66250,2648436,2424390,2424390,100,51033.5,0,51033.5,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,MEGHALAYA,Aug-18,10800.27,1551,879,0,0,19.88,10411.88,10431.76,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,SIKKIM,Aug-18,2197.94,59029,9603,9603,100,243.74,2086.86,2330.6,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,JHARKHAND,Aug-18,144959.47,5710496,4877061,3969907,81.4,138784.39,0,138784.39,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,KERALA,Aug-18,85459.89,3528217,4900438,4632505,94.53,81490.03,304.71,81794.74,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,KARNATAKA,Aug-18,217403,12101788,10247405,10247401,100,186952.74,10477.91,197430.65,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,DADRA & NAGAR HAVELI,Aug-18,928.95,34355,33955,27075,79.74,850.25,0,850.25,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,CHHATTISGARH,Aug-18,115338,5294532,5274750,1145555,21.72,112458.88,1803.26,114262.13,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,UTTARAKHAND,Aug-18,33454.8,781393,23767,4187,17.62,246.94,29183.62,29430.55,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,JAMMU AND KASHMIR,Aug-18,39798.05,1667296,1126355,139585,12.39,26561.46,11381.56,37943.02,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,TRIPURA,Aug-18,13761.1,576119,534348,534348,100,12475.83,934.24,13410.06,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,GUJARAT,Aug-18,198288.02,6821657,7679657,6043318,78.69,170234.95,0,170234.95,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,ANDHRA PRADESH,Aug-18,154148.03,9448288,8815814,8815814,100,142686.11,2637.89,145324,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,WEST BENGAL,Aug-18,330516.44,56339730,0,0,0,0,328178.3,328178.3,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,GOA,Aug-18,2856.63,18007,12483,12483,100,266.92,2278.92,2545.84,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,RAJASTHAN,Aug-18,232631,10351537,8664624,8662223,99.97,205850.22,768.63,206618.85,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,DELHI,Aug-18,37572.75,1902510,0,0,0,0,59715.71,59715.71,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,MADHYA PRADESH,Aug-18,297039.11,11766584,9621360,3560447,37.01,244860.67,44710.95,289571.62,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,HIMACHAL PRADESH,Aug-18,16857.47,688881,588963,51746,8.79,13569.73,2546.54,16116.27,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,ASSAM,Aug-18,135479.33,30906,15117,0,0,340.75,139072.65,139413.4,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,DAMAN & DIU,Aug-18,451.98,21104,18431,17762,96.37,357.67,0,357.67,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,MAHARASHTRA,Aug-18,383766,14838989,11485929,11485929,100,285492.25,58845.05,344337.3,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,LAKSHADWEEP,Aug-18,126.85,5175,3,0,0,0.03,0,0.03,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,MANIPUR,Aug-18,12461.24,548980,0,0,0,0,11961.24,11961.24,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,ANDAMAN & NICOBAR ISLANDS,Aug-18,332.7,14374,1497,0,0,23.6,231.41,255.02,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,ARUNACHAL PRADESH,Aug-18,4677.46,165368,0,0,0,0,4645.97,4645.97,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,BIHAR,Aug-18,457821.73,17076321,0,0,0,0,428362.14,428362.14,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,PUNJAB,Aug-18,72510,3515987,2073870,2073870,100,252695.73,0,252695.73,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,TELANGANA,Aug-18,108004.23,5045447,4157487,4157487,100,89174.26,1151.03,90325.29,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,NAGALAND,Aug-18,7632.11,284934,0,0,0,0,7632.11,7632.11,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,ODISHA,Aug-18,179926.06,8644554,8601597,5298610,61.6,172528.69,6547.75,179076.44,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018-19,UTTAR PRADESH,Aug-18,811798.34,33175307,4949703,4597045,92.88,116187.26,631917.26,748104.53,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2019-20,ARUNACHAL PRADESH,Aug-19,4677.46,177100,8967,0,0,236.78,4379.99,4616.77,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019-20,CHHATTISGARH,Aug-19,115338,5282966,5351144,518150,9.68,112261.98,1544.6,113806.58,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019-20,ANDHRA PRADESH,Aug-19,154148.03,9290667,8603849,8603849,100,140678.1,2949.32,143627.42,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019-20,UTTARAKHAND,Aug-19,33454.8,1327780,213990,75629,35.34,5397.57,26435.47,31833.04,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019-20,GUJARAT,Aug-19,198288.02,6636998,5997169,5410848,90.22,157569.66,0,157569.66,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019-20,HARYANA,Aug-19,66250,2669503,2563853,2563853,100,56489.22,0,56489.22,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019-20,MIZORAM,Aug-19,3827.96,148354,0,0,0,0,3642.51,3642.51,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019-20,ODISHA,Aug-19,179926.06,8683078,9104073,5969188,65.57,169925.1,107.94,170033.04,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019-20,GOA,Aug-19,2856.63,342640,93982,93084,99.04,2014.59,812.84,2827.44,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019-20,ANDAMAN & NICOBAR ISLANDS,Aug-19,332.7,14681,13385,0,0,244.63,24.88,269.51,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019-20,PUNJAB,Aug-19,72510,3555040,491338,491338,100,59134.41,0,59134.41,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019-20,HIMACHAL PRADESH,Aug-19,16857.47,682014,222895,199823,89.65,5201.33,2836.54,8037.87,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019-20,DELHI,Aug-19,37572.75,1734718,0,0,0,0,34332.32,34332.32,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
